,elementIndex,modelName,combCasePerm,Fx,Fy,Fz,Mxx,Myy,Mzz
43,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p2,-3293.7763812499998,114.77481239166259,-109.14479407196045,0.0,222.25437980957028,326.0140723632813
44,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-3504.16936640625,47.52381475677491,-59.42880309600831,0.0,187.95036924438475,220.54023666992185
45,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-3517.574914746094,47.52381475677491,-59.42880309600831,0.0,158.23598884277348,196.77833291015617
46,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-2916.5490835937508,41.185550227355954,-60.72602953338623,0.0,173.65757744750974,177.94220825195313
47,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-2929.9546319335946,41.185550227355954,-60.72602953338623,0.0,143.29457626953123,157.34943637695307
48,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-2580.8746891601563,27.149674935913076,-87.23867078094483,0.0,190.18588406372072,140.24870454101563
49,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-2594.2802374999997,27.149674935913076,-87.23867078094483,0.0,146.56657470703126,126.67386806640623
50,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-2315.683564160157,24.09993930969238,-87.34062737884521,0.0,189.2486350402832,119.8340177734375
51,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-2329.0891125000007,24.09993930969238,-87.34062737884521,0.0,145.57834516601562,107.7840486816406
52,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-2715.9793393554687,6.607594009399414,-27.987476455688476,0.0,111.59930618286133,94.6740234375
53,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-2729.3848876953125,6.607594009399414,-27.987476455688476,0.0,97.60557556152344,91.37022583007813
54,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-2775.479349121094,6.958078903198242,-26.764362380981446,0.0,125.22794497680664,97.65406860351563
55,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-2788.8848974609377,6.958078903198242,-26.764362380981446,0.0,111.84577404785156,94.17502978515626
56,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-4954.185087631837,194.15334339065552,-181.28442955513003,0.0,435.619683279724,639.107925032959
57,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-4972.282577890625,194.15334339065552,-181.28442955513003,0.0,344.97750172485365,542.0312707055663
58,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-3122.3486439404282,179.00416313461304,-186.06353254386903,0.0,385.5387594491576,535.6063359399413
59,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-3135.08391486328,179.00416313461304,-186.06353254386903,0.0,292.50702861328114,446.1042698193358
60,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-4504.833358476563,70.0034570400238,-97.22180427513123,0.0,268.710682013855,302.54913963256837
61,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-4522.930848735352,70.0034570400238,-97.22180427513123,0.0,220.09981719726568,267.5474174707031
62,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-2479.4485524023426,52.886164035263064,-102.7283492957306,0.0,210.47698451385503,185.7728842211914
63,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-2492.1838233251947,52.886164035263064,-102.7283492957306,0.0,159.11283173706056,159.3298067871094
64,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-3151.0728288818364,39.671113112335206,-140.71687443336486,0.0,274.15098961761475,182.92400727905283
65,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-3169.1703191406255,39.671113112335206,-140.71687443336486,0.0,203.79258049926761,163.08845266845697
66,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-1557.0204731591787,26.95051185806274,-144.6212216017914,0.0,233.83295552337648,95.80597197509766
67,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-1569.7557440820303,26.95051185806274,-144.6212216017914,0.0,161.52236913574214,82.33071891113286
68,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-3881.5776612597647,163.84638005477905,-154.54972961212158,0.0,362.15202745483396,531.4542780566405
69,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-3894.9832095996085,163.84638005477905,-154.54972961212158,0.0,284.87720033935545,449.53110263183595
70,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-3328.382425947266,157.86336949783322,-155.72683225860598,0.0,349.19688808471676,491.25555653320305
71,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-3341.7879742871096,157.86336949783322,-155.72683225860598,0.0,271.3334990454102,412.323883359375
72,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-3501.8729983740227,58.501980729599005,-83.20740898605348,0.0,220.53986930908204,245.9094564257812
73,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-3515.2785467138665,58.501980729599005,-83.20740898605348,0.0,178.93618180297844,216.65847215087894
74,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-2782.818819194336,50.83277264152526,-85.01273963241577,0.0,200.58692340820306,194.33658193359372
75,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-2796.2243675341797,50.83277264152526,-85.01273963241577,0.0,158.08056866333004,168.9201999560547
76,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-2360.204679931641,32.955665354461665,-119.64761548858642,0.0,225.00097624389642,145.17506615234373
77,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-2373.6102282714846,32.955665354461665,-119.64761548858642,0.0,165.17719715576172,128.69723496582037
78,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p6,-2009.3452093847654,29.0380368144226,-120.08118504608154,0.0,220.36472414428707,118.91064136718741
79,108,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p6,-2022.7507577246092,29.0380368144226,-120.08118504608154,0.0,160.32415748779295,104.3916249609375
80,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p1,-3924.7339950683604,108.59726278381345,-85.48919766960145,0.0,193.73828496093756,350.34550162353514
81,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p1,-3938.139543896485,108.59726278381345,-85.48919766960145,0.0,150.9936900878906,296.0468724121094
82,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p2,-3336.825460510254,105.52002393798827,-85.96896253700258,0.0,184.94117768554693,328.56678062744135
83,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p2,-3350.231009338379,105.52002393798827,-85.96896253700258,0.0,141.95670043945313,275.8067696044923
84,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-4285.470872827149,37.79002684631349,-56.52811086769105,0.0,180.8668509277344,163.06136505126952
85,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-4298.8764216552745,37.79002684631349,-56.52811086769105,0.0,152.60280063476566,144.1663473144531
86,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-3431.9873396484377,33.40877229309082,-56.89705484962463,0.0,159.03662050781247,131.9964760131836
87,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-3445.392888476563,33.40877229309082,-56.89705484962463,0.0,130.58809672851567,115.2920833251953
88,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-3188.5970778564447,19.769708419799812,-81.7083182094574,0.0,154.62208066406242,96.61231348876949
89,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-3202.00262668457,19.769708419799812,-81.7083182094574,0.0,113.76793178710935,86.72745253906248
90,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-2798.0100382812498,17.665179562377933,-82.26258027153015,0.0,155.19411811523437,81.76782218017574
91,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-2811.415587109375,17.665179562377933,-82.26258027153015,0.0,114.06282641601562,72.93522414550782
92,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-3606.3880849609377,-0.016363800048828127,-34.4984563999176,0.0,142.91598193359374,55.60995050048828
93,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-3619.7936337890624,-0.016363800048828127,-34.4984563999176,0.0,125.66675012207031,55.618124450683595
94,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-3691.254994140625,0.2805727233886719,-35.28787651252747,0.0,168.20253198242187,58.281262268066406
95,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-3704.66054296875,0.2805727233886719,-35.28787651252747,0.0,150.55859899902345,58.14096746826172
96,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-4930.122499482424,179.37423738098147,-138.48951236825943,0.0,261.0594342138672,551.5209383300783
97,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-4948.219990400392,179.37423738098147,-138.48951236825943,0.0,191.81468494873027,461.8338239208984
98,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-2438.7686607519527,168.90678245437627,-138.24581890665053,0.0,176.75680156005862,475.59541597595194
99,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-2451.503932138672,168.90678245437627,-138.24581890665053,0.0,107.63389708740226,391.14203054321285
100,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-5378.850971428224,57.276731920471185,-88.78157823423386,0.0,234.37491376708985,227.3576963818361
101,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-5396.94846234619,57.276731920471185,-88.78157823423386,0.0,189.98412322998036,198.71932408203125
102,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-2609.85853458496,45.446727556610114,-88.41719577543259,0.0,136.36980632324224,141.72840695861822
103,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-2622.5938059716796,45.446727556610114,-88.41719577543259,0.0,92.16120916748038,119.00503544555666
104,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-3765.242107788088,30.3071066418457,-128.04113840875624,0.0,195.13633901855474,127.49860817871104
105,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-3783.3395987060553,30.3071066418457,-128.04113840875624,0.0,131.11577176025375,112.34504410400382
106,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-1615.3912402294916,21.520614302520748,-127.93013447443006,0.0,127.19260422607424,63.553389974975666
107,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-1628.126511616211,21.520614302520748,-127.93013447443006,0.0,63.227533254394366,52.79307307495122
108,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-3764.072710429687,151.8991697320557,-117.08408864196777,0.0,207.28032485839847,460.6245336010743
109,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-3777.478259257812,151.8991697320557,-117.08408864196777,0.0,148.73828237792966,384.67495260986334
110,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-2960.190584846191,147.76507770568847,-117.4626649797058,0.0,187.67473899902345,431.3171918310547
111,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-2973.596133674316,147.76507770568847,-117.4626649797058,0.0,128.94341155761714,357.43465682861336
112,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-4146.829077131347,48.291147235412595,-74.89892954593658,0.0,184.67944108154293,185.56461470947264
113,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-4160.2346259594715,48.291147235412595,-74.89892954593658,0.0,147.22999136230467,161.41903628662112
114,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-3105.0289619897467,42.989232853698724,-75.17445264530183,0.0,153.30831292236323,147.94214136352537
115,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-3118.4345108178713,42.989232853698724,-75.17445264530183,0.0,115.72108448730468,126.44751760009764
116,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-2786.5670240478516,25.588167439575198,-107.81018704681397,0.0,151.7749461865235,101.54957012939448
117,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-2799.9725728759768,25.588167439575198,-107.81018704681397,0.0,97.8698492236329,88.75547781982424
118,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p6,-2273.2342789111326,22.883667714233415,-108.30321641677857,0.0,146.1095277197265,82.43023339843751
119,109,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p6,-2286.6398277392573,22.883667714233415,-108.30321641677857,0.0,91.9579147802734,70.98839031005858
120,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p1,-4513.717560058594,115.86002419548035,-107.38468192977905,0.0,261.19930620117185,377.56742999267584
121,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p1,-4527.123108398438,115.86002419548035,-107.38468192977905,0.0,207.50696628417973,319.6374148834228
122,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p2,-4095.308351269531,113.4495079032898,-107.564780727005,0.0,250.1103746582031,359.11488141479504
123,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p2,-4108.7138996093745,113.4495079032898,-107.564780727005,0.0,196.32798366699217,302.3901235809327
124,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-3954.4965616210943,41.48169375839234,-71.15561323776247,0.0,228.22590683593754,174.367498046875
125,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p3,-3967.902109960938,41.48169375839234,-71.15561323776247,0.0,192.64809157714842,153.62664764709473
126,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-3432.1995246093747,38.551199403381354,-71.19654632148743,0.0,203.56767109375005,150.89549954223634
127,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p4,-3445.6050729492185,38.551199403381354,-71.19654632148743,0.0,167.96938737792965,131.61989852600098
128,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-4142.5115303710945,31.472628298187256,-102.30977853927614,0.0,216.18013686523446,148.09673890380856
129,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p5,-4155.917078710938,31.472628298187256,-102.30977853927614,0.0,165.02522487792967,132.36042411193847
130,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-3804.2372997070315,29.469390690231332,-102.58165786972046,0.0,214.87340493164072,133.49814357299803
131,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C21p6,-3817.6428480468753,29.469390690231332,-102.58165786972046,0.0,163.58255998535157,118.76345007019042
132,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-2971.7801723632815,0.45578877449035643,-43.17817822265625,0.0,171.70045336914063,53.293759872436524
133,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p1,-2985.185720703125,0.45578877449035643,-43.17817822265625,0.0,150.11135803222658,53.065865112304685
134,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-2805.8868833007814,-0.7145086555480957,-43.70107123947144,0.0,195.94020361328126,47.72282304382324
135,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C22p2,-2819.292431640625,-0.7145086555480957,-43.70107123947144,0.0,174.08966711425782,48.08007751464844
136,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-6582.4535382080085,194.17551594339366,-173.94281731502534,0.0,368.2876461474609,612.0204987582395
137,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p1,-6600.551028466798,194.17551594339366,-173.94281731502534,0.0,281.3162394604493,514.9327353106689
138,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-5220.267699018555,189.2007972215271,-173.3000690391922,0.0,278.85234285644543,565.443159205017
139,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p2,-5233.002969941406,189.2007972215271,-173.3000690391922,0.0,192.20230081665028,470.8427560310364
140,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-5518.529259809571,65.92486065999987,-111.65454455307007,0.0,306.37996563232434,260.6272401834107
141,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p3,-5536.62675006836,65.92486065999987,-111.65454455307007,0.0,250.55267424072292,227.664805904541
142,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-4048.461831386719,60.41109036630632,-110.86571011749267,0.0,202.6868466186524,208.83023537994387
143,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p4,-4061.1971023095707,60.41109036630632,-110.86571011749267,0.0,147.25398060180652,178.62468850875857
144,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-5880.50899262207,51.48820531972886,-160.31166240215305,0.0,289.7841159912111,223.53257697784423
145,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p5,-5898.606482880859,51.48820531972886,-160.31166240215305,0.0,209.6282629272461,197.7884775109863
146,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-4655.678346323242,47.20767912509919,-159.8380640681839,0.0,217.41742360839848,183.56537798858645
147,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C23p6,-4668.413617246093,47.20767912509919,-159.8380640681839,0.0,137.49837065063468,159.96154091812133
148,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-5340.667385253906,165.3079619627762,-147.09012336357117,0.0,297.61072660644527,516.54118916687
149,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p1,-5354.07293359375,165.3079619627762,-147.09012336357117,0.0,224.06565413574228,433.887204498291
150,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-4839.727059892578,162.48803478294369,-147.151451897049,0.0,275.28896638183585,494.088975704956
151,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p2,-4853.132608232422,162.48803478294369,-147.151451897049,0.0,201.71323741699226,412.8449539215087
152,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-4439.0577960742185,56.478973535079945,-94.23330820858001,0.0,245.12823912841804,218.37400921020512
153,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p3,-4452.463344414062,56.478973535079945,-94.23330820858001,0.0,198.0115771191406,190.13451955505374
154,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-3845.898988999023,53.19838887346268,-94.165935585289,0.0,210.56497895263672,191.45704080200196
155,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p4,-3859.304537338867,53.19838887346268,-94.165935585289,0.0,163.48200572753908,164.857845506897
156,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-4735.806246660156,44.270310109481805,-135.01271836738584,0.0,231.15424133300775,186.91760323303225
157,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p5,-4749.211795,44.270310109481805,-135.01271836738584,0.0,163.6478616943359,164.7824501379395
158,110,models\South Pier - Pilecap (STQ062)_+Fy+Fz.gwb,C24p6,-4351.524183486327,42.03983869068145,-135.21464716705322,0.0,223.37433781738272,170.0793435797119
